ID,CNT_CHILDREN,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,CREDIT_RISK
5008897,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008898,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008899,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008900,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008901,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008902,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008903,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008904,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008905,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008906,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008907,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008908,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008909,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008910,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008911,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008912,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008913,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008914,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008915,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008916,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008917,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008918,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,1
5008919,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008920,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,1
5008921,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008922,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,1
5008923,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008924,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008925,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008926,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,1
5008927,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008928,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,1
5008929,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008930,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,1
5008931,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008932,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,1
5008933,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008934,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008935,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008936,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008937,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008938,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008939,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008940,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008941,0,297000.0,42.51780821917808,8.860273972602739,1,0,0,0,1.0,0
5008942,0,157500.0,37.37534246575343,13.276712328767124,1,0,1,0,2.0,1
5008943,0,157500.0,37.37534246575343,13.276712328767124,1,0,1,0,2.0,0
5008944,0,157500.0,37.37534246575343,13.276712328767124,1,0,1,0,2.0,1
5008945,0,157500.0,37.37534246575343,13.276712328767124,1,0,1,0,2.0,1
5008946,0,157500.0,37.37534246575343,13.276712328767124,1,0,1,0,2.0,1
5008947,0,135000.0,42.42191780821918,3.8575342465753426,1,1,1,0,2.0,0
5008948,0,135000.0,42.42191780821918,3.8575342465753426,1,1,1,0,2.0,0
5008949,0,135000.0,42.42191780821918,3.8575342465753426,1,1,1,0,2.0,0
5008950,0,135000.0,42.42191780821918,3.8575342465753426,1,1,1,0,2.0,0
5008951,1,225000.0,28.276712328767122,7.693150684931507,1,0,0,0,3.0,0
5008952,1,225000.0,28.276712328767122,7.693150684931507,1,0,0,0,3.0,0
5008953,1,225000.0,28.276712328767122,7.693150684931507,1,0,0,0,3.0,0
5008954,1,225000.0,28.276712328767122,7.693150684931507,1,0,0,0,3.0,1
5008955,0,135000.0,48.726027397260275,4.69041095890411,1,0,0,0,2.0,1
5008956,0,135000.0,48.726027397260275,4.69041095890411,1,0,0,0,2.0,0
5008957,0,135000.0,48.726027397260275,4.69041095890411,1,0,0,0,2.0,0
5008958,0,135000.0,48.726027397260275,4.69041095890411,1,0,0,0,2.0,1
5008959,0,135000.0,48.726027397260275,4.69041095890411,1,0,0,0,2.0,1
5008960,0,135000.0,48.726027397260275,4.69041095890411,1,0,0,0,2.0,0
5008962,0,135000.0,48.726027397260275,4.69041095890411,1,0,0,0,2.0,0
5008963,0,135000.0,48.726027397260275,4.69041095890411,1,0,0,0,2.0,0
5008966,0,157500.0,43.90958904109589,2.4356164383561643,1,0,1,0,2.0,1
5008967,0,157500.0,43.90958904109589,2.4356164383561643,1,0,1,0,2.0,1
5008971,0,157500.0,43.90958904109589,2.4356164383561643,1,0,1,0,2.0,1
5008973,0,157500.0,43.90958904109589,2.4356164383561643,1,0,1,0,2.0,1
5008974,0,112500.0,61.14794520547945,1000.6657534246575,1,0,0,0,2.0,1
5008975,0,112500.0,61.14794520547945,1000.6657534246575,1,0,0,0,2.0,1
5008976,0,112500.0,61.14794520547945,1000.6657534246575,1,0,0,0,2.0,1
5008977,0,112500.0,61.14794520547945,1000.6657534246575,1,0,0,0,2.0,1
5008978,0,112500.0,61.14794520547945,1000.6657534246575,1,0,0,0,2.0,1
5008979,0,112500.0,61.14794520547945,1000.6657534246575,1,0,0,0,2.0,0
5008980,0,112500.0,61.14794520547945,1000.6657534246575,1,0,0,0,2.0,0
5008981,0,112500.0,57.18904109589041,6.523287671232877,1,0,1,0,2.0,0
5008983,0,112500.0,57.18904109589041,6.523287671232877,1,0,1,0,2.0,0
5008984,0,112500.0,57.18904109589041,6.523287671232877,1,0,1,0,2.0,0
5008986,0,112500.0,57.18904109589041,6.523287671232877,1,0,1,0,2.0,0
5008987,0,112500.0,57.18904109589041,6.523287671232877,1,0,1,0,2.0,0
5008988,0,112500.0,57.18904109589041,6.523287671232877,1,0,1,0,2.0,0
5008991,0,270000.0,45.43013698630137,3.271232876712329,1,1,1,0,1.0,1
5008992,0,270000.0,45.43013698630137,3.271232876712329,1,1,1,0,1.0,0
5008993,0,270000.0,45.43013698630137,3.271232876712329,1,1,1,0,1.0,1
5008994,0,270000.0,45.43013698630137,3.271232876712329,1,1,1,0,1.0,1
5008995,0,270000.0,45.43013698630137,3.271232876712329,1,1,1,0,1.0,1
5112861,0,270000.0,45.43013698630137,3.271232876712329,1,1,1,0,1.0,1
5008998,0,270000.0,29.117808219178084,2.2684931506849315,1,0,0,1,2.0,0
5008999,0,270000.0,29.117808219178084,2.2684931506849315,1,0,0,1,2.0,0
5009000,0,157500.0,27.197260273972603,2.2684931506849315,1,0,0,0,2.0,0
5009001,0,166500.0,51.85205479452055,17.194520547945206,1,1,1,0,2.0,1
5009002,0,166500.0,51.85205479452055,17.194520547945206,1,1,1,0,2.0,1
5009005,0,166500.0,51.85205479452055,17.194520547945206,1,1,1,0,2.0,1
5009006,0,166500.0,51.85205479452055,17.194520547945206,1,1,1,0,2.0,1
5009007,0,166500.0,51.85205479452055,17.194520547945206,1,1,1,0,2.0,1
5009008,0,166500.0,51.85205479452055,17.194520547945206,1,1,1,0,2.0,1
5009009,0,166500.0,51.85205479452055,17.194520547945206,1,1,1,0,2.0,1
5009010,0,166500.0,51.85205479452055,17.194520547945206,1,1,1,0,2.0,1
5009012,0,166500.0,51.85205479452055,17.194520547945206,1,1,1,0,2.0,0
5009014,0,166500.0,51.85205479452055,17.194520547945206,1,1,1,0,2.0,1
5009016,2,216000.0,42.31232876712329,8.526027397260274,1,0,0,1,4.0,0
5009018,2,216000.0,42.31232876712329,8.526027397260274,1,0,0,1,4.0,0
5009019,2,216000.0,42.31232876712329,8.526027397260274,1,0,0,1,4.0,1
5009020,2,216000.0,42.31232876712329,8.526027397260274,1,0,0,1,4.0,0
5009022,2,216000.0,42.31232876712329,8.526027397260274,1,0,0,1,4.0,0
5009023,2,216000.0,42.31232876712329,8.526027397260274,1,0,0,1,4.0,0
5009024,2,216000.0,42.31232876712329,8.526027397260274,1,0,0,1,4.0,0
5009025,2,216000.0,42.31232876712329,8.526027397260274,1,0,0,1,4.0,0
5009027,0,270000.0,54.413698630136984,29.706849315068492,1,0,0,1,2.0,1
5112862,0,270000.0,54.413698630136984,29.706849315068492,1,0,0,1,2.0,0
5009028,0,225000.0,39.58904109589041,7.608219178082192,1,0,0,0,2.0,1
5009029,0,225000.0,39.58904109589041,7.608219178082192,1,0,0,0,2.0,0
5009031,0,315000.0,28.915068493150685,3.271232876712329,1,0,0,0,1.0,0
5009032,0,315000.0,28.915068493150685,3.271232876712329,1,0,0,0,1.0,0
5009033,0,255150.0,51.18356164383562,1000.6657534246575,1,0,0,0,2.0,0
5009034,0,255150.0,51.18356164383562,1000.6657534246575,1,0,0,0,2.0,0
5009035,0,255150.0,51.18356164383562,1000.6657534246575,1,0,0,0,2.0,1
5009036,0,255150.0,51.18356164383562,1000.6657534246575,1,0,0,0,2.0,0
5009037,0,255150.0,51.18356164383562,1000.6657534246575,1,0,0,0,2.0,0
5009038,0,255150.0,51.18356164383562,1000.6657534246575,1,0,0,0,2.0,0
5009039,2,157500.0,39.24931506849315,1.5205479452054795,1,0,0,0,3.0,0
5009040,2,157500.0,39.24931506849315,1.5205479452054795,1,0,0,0,3.0,0
5009042,0,148500.0,48.33150684931507,2.4356164383561643,1,0,0,0,2.0,0
5009043,0,148500.0,48.33150684931507,2.4356164383561643,1,0,0,0,2.0,1
5009044,0,148500.0,48.33150684931507,2.4356164383561643,1,0,0,0,2.0,1
5009045,0,148500.0,48.33150684931507,2.4356164383561643,1,0,0,0,2.0,1
5009046,0,148500.0,48.33150684931507,2.4356164383561643,1,0,0,0,2.0,0
5009047,0,148500.0,48.33150684931507,2.4356164383561643,1,0,0,0,2.0,1
5009050,2,202500.0,30.12876712328767,6.271232876712329,1,0,0,1,4.0,0
5009051,2,202500.0,30.12876712328767,6.271232876712329,1,0,0,1,4.0,0
5009052,2,202500.0,30.12876712328767,6.271232876712329,1,0,0,1,4.0,0
5009053,2,202500.0,30.12876712328767,6.271232876712329,1,0,0,1,4.0,0
5009055,2,202500.0,30.12876712328767,6.271232876712329,1,0,0,1,4.0,0
5009056,0,202500.0,24.276712328767122,2.4356164383561643,1,1,0,0,1.0,1
5009057,0,202500.0,24.276712328767122,2.4356164383561643,1,1,0,0,1.0,1
5009058,0,112500.0,20.517808219178082,2.1835616438356165,1,0,1,1,1.0,0
5009060,0,94500.0,61.18082191780822,1000.6657534246575,1,0,1,0,2.0,1
5009062,0,315000.0,28.63013698630137,5.69041095890411,1,0,0,0,2.0,0
5009063,0,315000.0,28.63013698630137,5.69041095890411,1,0,0,0,2.0,0
5009064,0,315000.0,28.63013698630137,5.69041095890411,1,0,0,0,2.0,0
5009065,0,315000.0,28.63013698630137,5.69041095890411,1,0,0,0,2.0,0
5009066,0,315000.0,28.63013698630137,5.69041095890411,1,0,0,0,2.0,1
5009067,0,315000.0,28.63013698630137,5.69041095890411,1,0,0,0,2.0,1
5009068,0,315000.0,28.63013698630137,5.69041095890411,1,0,0,0,2.0,0
5009069,0,315000.0,28.63013698630137,5.69041095890411,1,0,0,0,2.0,0
5009070,0,315000.0,28.63013698630137,5.69041095890411,1,0,0,0,2.0,0
5009071,0,270000.0,28.12054794520548,8.693150684931506,1,0,1,1,2.0,0
5009072,0,270000.0,28.12054794520548,8.693150684931506,1,0,1,1,2.0,0
5009074,1,450000.0,48.56438356164384,1.9397260273972603,1,0,1,1,3.0,1
5009075,1,450000.0,48.56438356164384,1.9397260273972603,1,0,1,1,3.0,1
5009078,1,180000.0,38.69041095890411,3.5232876712328767,1,0,0,0,3.0,0
5009079,0,112500.0,27.572602739726026,8.693150684931506,1,0,0,1,2.0,0
5009080,0,112500.0,27.572602739726026,8.693150684931506,1,0,0,1,2.0,1
5009081,0,112500.0,27.572602739726026,8.693150684931506,1,0,0,1,2.0,1
5009083,0,90000.0,56.24931506849315,15.698630136986301,1,0,0,0,2.0,0
5009084,0,90000.0,56.24931506849315,15.698630136986301,1,0,0,0,2.0,1
5009088,2,202500.0,40.35616438356164,8.189041095890412,1,0,0,0,4.0,1
5009089,2,202500.0,40.35616438356164,8.189041095890412,1,0,0,0,4.0,1
5009090,0,247500.0,34.5972602739726,11.027397260273972,1,0,0,0,2.0,1
5009092,1,765000.0,33.416438356164385,3.271232876712329,1,1,0,0,3.0,1
5009094,1,765000.0,33.416438356164385,3.271232876712329,1,1,0,0,3.0,1
5009095,1,765000.0,33.416438356164385,3.271232876712329,1,1,0,0,3.0,1
5009096,1,270000.0,37.47671232876712,12.03013698630137,1,0,0,1,3.0,0
5009097,1,270000.0,37.47671232876712,12.03013698630137,1,0,0,1,3.0,1
5009098,1,270000.0,37.47671232876712,12.03013698630137,1,0,0,1,3.0,0
5009099,0,315000.0,36.35890410958904,1.5205479452054795,1,0,0,0,1.0,0
5009100,0,315000.0,36.35890410958904,1.5205479452054795,1,0,0,0,1.0,0
5009103,2,157500.0,35.23013698630137,11.112328767123287,1,0,1,0,4.0,0
5009104,2,157500.0,35.23013698630137,11.112328767123287,1,0,1,0,4.0,0
5009105,2,157500.0,35.23013698630137,11.112328767123287,1,0,1,0,4.0,0
5009106,2,157500.0,35.23013698630137,11.112328767123287,1,0,1,0,4.0,0
5112876,2,157500.0,35.23013698630137,11.112328767123287,1,0,1,0,4.0,0
5009108,0,360000.0,41.97534246575343,7.526027397260274,1,0,0,0,2.0,1
5009109,0,360000.0,41.97534246575343,7.526027397260274,1,0,0,0,2.0,0
5009110,0,112500.0,24.224657534246575,0.8547945205479452,1,0,0,1,2.0,1
5009116,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009117,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009118,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009120,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009122,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009123,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009124,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009125,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009126,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009127,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009128,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009129,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009130,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009131,0,157500.0,43.11506849315069,1.1835616438356165,1,0,0,0,1.0,0
5009133,0,382500.0,59.37808219178082,1000.6657534246575,1,0,0,0,1.0,0
5009134,0,382500.0,59.37808219178082,1000.6657534246575,1,0,0,0,1.0,0
5009135,0,382500.0,59.37808219178082,1000.6657534246575,1,0,0,0,1.0,1
5009136,0,382500.0,59.37808219178082,1000.6657534246575,1,0,0,0,1.0,0
5009137,0,382500.0,59.37808219178082,1000.6657534246575,1,0,0,0,1.0,1
5009138,0,382500.0,59.37808219178082,1000.6657534246575,1,0,0,0,1.0,0
5009139,0,382500.0,59.37808219178082,1000.6657534246575,1,0,0,0,1.0,1
5009140,0,382500.0,59.37808219178082,1000.6657534246575,1,0,0,0,1.0,1
5009141,0,135000.0,26.457534246575342,4.273972602739726,1,1,1,0,2.0,0
5009142,0,135000.0,26.457534246575342,4.273972602739726,1,1,1,0,2.0,0
5009143,0,225000.0,50.106849315068494,1000.6657534246575,1,0,0,0,2.0,1
5009144,0,225000.0,50.106849315068494,1000.6657534246575,1,0,0,0,2.0,1
5009145,0,315000.0,43.35616438356164,10.191780821917808,1,1,1,0,2.0,0
5009146,0,315000.0,43.35616438356164,10.191780821917808,1,1,1,0,2.0,0
5009147,0,315000.0,43.35616438356164,10.191780821917808,1,1,1,0,2.0,0
5009149,0,315000.0,43.35616438356164,10.191780821917808,1,1,1,0,2.0,0
5009150,0,315000.0,43.35616438356164,10.191780821917808,1,1,1,0,2.0,0
5009151,0,180000.0,53.63013698630137,7.947945205479452,1,0,0,0,2.0,0
5009152,0,180000.0,53.63013698630137,7.947945205479452,1,0,0,0,2.0,0
5009153,0,180000.0,53.63013698630137,7.947945205479452,1,0,0,0,2.0,0
5009154,0,180000.0,53.63013698630137,7.947945205479452,1,0,0,0,2.0,0
5009155,0,180000.0,53.63013698630137,7.947945205479452,1,0,0,0,2.0,0
5009156,0,180000.0,53.63013698630137,7.947945205479452,1,0,0,0,2.0,0
5009157,0,180000.0,53.63013698630137,7.947945205479452,1,0,0,0,2.0,0
5009158,0,180000.0,53.63013698630137,7.947945205479452,1,0,0,0,2.0,0
5009159,0,180000.0,53.63013698630137,7.947945205479452,1,0,0,0,2.0,0
5009160,0,180000.0,53.63013698630137,7.947945205479452,1,0,0,0,2.0,0
5009161,0,180000.0,53.63013698630137,7.947945205479452,1,0,0,0,2.0,0
5009162,0,180000.0,53.63013698630137,7.947945205479452,1,0,0,0,2.0,0
5009163,0,157500.0,35.38356164383562,8.695890410958905,1,0,1,0,2.0,1
5009164,0,157500.0,35.38356164383562,8.695890410958905,1,0,1,0,2.0,1
5009165,0,157500.0,35.38356164383562,8.695890410958905,1,0,1,0,2.0,1
5009166,0,157500.0,35.38356164383562,8.695890410958905,1,0,1,0,2.0,1
5009168,0,157500.0,35.38356164383562,8.695890410958905,1,0,1,0,2.0,1
5009170,0,144000.0,62.676712328767124,1000.6657534246575,1,0,1,1,2.0,1
5009177,0,229500.0,50.205479452054796,3.441095890410959,1,0,0,0,2.0,1
5009178,0,229500.0,50.205479452054796,3.441095890410959,1,0,0,0,2.0,1
5009179,0,229500.0,50.205479452054796,3.441095890410959,1,0,0,0,2.0,0
5009180,0,229500.0,50.205479452054796,3.441095890410959,1,0,0,0,2.0,1
5009181,0,229500.0,50.205479452054796,3.441095890410959,1,0,0,0,2.0,1
5009182,0,229500.0,50.205479452054796,3.441095890410959,1,0,0,0,2.0,0
5009183,0,229500.0,50.205479452054796,3.441095890410959,1,0,0,0,2.0,0
5009186,0,270000.0,48.14520547945205,15.868493150684932,1,1,1,0,2.0,1
5009187,0,270000.0,48.14520547945205,15.868493150684932,1,1,1,0,2.0,1
5009188,0,270000.0,48.14520547945205,15.868493150684932,1,1,1,0,2.0,0
5009189,0,270000.0,48.14520547945205,15.868493150684932,1,1,1,0,2.0,0
5009190,0,270000.0,48.14520547945205,15.868493150684932,1,1,1,0,2.0,0
5009191,0,270000.0,48.14520547945205,15.868493150684932,1,1,1,0,2.0,0
5009192,0,270000.0,48.14520547945205,15.868493150684932,1,1,1,0,2.0,0
5009193,0,270000.0,48.14520547945205,15.868493150684932,1,1,1,0,2.0,0
5009195,0,292500.0,57.40547945205479,23.791780821917808,1,1,1,0,2.0,1
5009196,0,292500.0,57.40547945205479,23.791780821917808,1,1,1,0,2.0,1
5009198,0,292500.0,57.40547945205479,23.791780821917808,1,1,1,0,2.0,0
5009201,0,292500.0,57.40547945205479,23.791780821917808,1,1,1,0,2.0,0
5009202,0,292500.0,57.40547945205479,23.791780821917808,1,1,1,0,2.0,1
5009203,0,292500.0,57.40547945205479,23.791780821917808,1,1,1,0,2.0,0
5009204,0,292500.0,57.40547945205479,23.791780821917808,1,1,1,0,2.0,1
5009205,0,292500.0,57.40547945205479,23.791780821917808,1,1,1,0,2.0,0
5009206,0,292500.0,57.40547945205479,23.791780821917808,1,1,1,0,2.0,0
5009207,0,292500.0,57.40547945205479,23.791780821917808,1,1,1,0,2.0,1
5009208,0,292500.0,57.40547945205479,23.791780821917808,1,1,1,0,2.0,0
5009209,0,292500.0,57.40547945205479,23.791780821917808,1,1,1,0,2.0,1
